data,valor
,ZC=F
2024-07-15,390.5
2024-07-16,395.75
2024-07-17,398.0
2024-07-18,391.25
2024-07-19,390.5
2024-07-22,400.25
2024-07-23,402.5
2024-07-24,403.75
2024-07-25,406.0
2024-07-26,394.5
2024-07-29,396.25
2024-07-30,388.75
2024-07-31,382.75
2024-08-01,382.0
2024-08-02,386.5
2024-08-05,390.75
2024-08-06,388.75
2024-08-07,383.25
2024-08-08,379.25
2024-08-09,376.75
2024-08-12,383.25
2024-08-13,377.75
2024-08-14,381.0
2024-08-15,375.0
2024-08-16,370.5
2024-08-19,378.0
2024-08-20,375.0
2024-08-21,375.5
2024-08-22,371.5
2024-08-23,367.75
2024-08-26,362.0
2024-08-27,367.25
2024-08-28,365.25
2024-08-29,371.75
2024-08-30,378.0
2024-09-03,386.5
2024-09-04,390.5
2024-09-05,390.0
2024-09-06,383.75
2024-09-09,384.25
2024-09-10,379.5
2024-09-11,380.5
2024-09-12,386.25
2024-09-13,390.75
2024-09-16,410.75
2024-09-17,412.5
2024-09-18,412.75
2024-09-19,405.75
2024-09-20,401.75
2024-09-23,413.5
2024-09-24,411.75
2024-09-25,415.25
2024-09-26,413.25
2024-09-27,418.0
2024-09-30,424.75
2024-10-01,429.0
2024-10-02,432.5
2024-10-03,428.25
2024-10-04,424.75
2024-10-07,426.0
2024-10-08,420.75
2024-10-09,421.0
2024-10-10,418.5
2024-10-11,415.75
2024-10-14,408.25
2024-10-15,401.25
2024-10-16,404.75
2024-10-17,406.75
2024-10-18,404.75
2024-10-21,409.5
2024-10-22,416.5
2024-10-23,419.0
2024-10-24,421.5
2024-10-25,415.25
2024-10-28,410.75
2024-10-29,413.75
2024-10-30,411.5
2024-10-31,410.75
2024-11-01,414.5
2024-11-04,416.5
2024-11-05,418.5
2024-11-06,426.25
2024-11-07,427.5
2024-11-08,431.0
2024-11-11,430.0
2024-11-12,428.5
2024-11-13,426.5
2024-11-14,419.0
2024-11-15,424.0
2024-11-18,429.25
2024-11-19,427.25
2024-11-20,430.25
2024-11-21,426.75
2024-11-22,425.5
2024-11-25,424.75
2024-11-26,420.0
2024-11-27,415.75
2024-11-29,423.0
2024-12-02,424.5
2024-12-03,423.25
2024-12-04,422.0
2024-12-05,426.5
2024-12-06,430.75
2024-12-09,434.0
2024-12-10,440.5
2024-12-11,438.0
2024-12-12,431.75
2024-12-13,430.0
2024-12-16,445.0
2024-12-17,443.5
2024-12-18,437.25
2024-12-19,440.75
2024-12-20,446.25
2024-12-23,447.75
2024-12-24,448.5
2024-12-26,453.75
2024-12-27,454.0
2024-12-30,452.25
2024-12-31,458.5
2025-01-02,459.5
2025-01-03,450.75
2025-01-06,457.75
2025-01-07,458.0
2025-01-08,454.0
2025-01-09,456.0
2025-01-10,470.5
